country,state,city,ibgeID,deaths,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases
Brazil,AC,Rio Branco,1200401,35,1124,8.59277,275.95079,0.03114
Brazil,MT,Rio Branco,5107206,0,2,0.00000,38.78976,0.00000
Brazil,SP,Rio Claro,3543907,9,22,4.35996,10.65768,0.40909
Brazil,PE,Rio Formoso,2611903,1,6,4.24899,25.49395,0.16667
Brazil,SC,Rio Fortuna,4214904,0,1,0.00000,21.68727,0.00000
Brazil,SP,Rio Grande da Serra,3544103,2,27,3.93345,53.10152,0.07407
Brazil,PI,Rio Grande do Piauí,2209005,0,3,0.00000,46.64179,0.00000
Brazil,RS,Rio Grande,4315602,1,9,0.47392,4.26530,0.11111
Brazil,AL,Rio Largo,2707701,2,47,2.66241,62.56656,0.04255
Brazil,PA,Rio Maria,1506161,0,2,0.00000,10.99324,0.00000
Brazil,SC,Rio Negrinho,4215000,0,3,0.00000,7.09186,0.00000
Brazil,PR,Rio Negro,4122305,0,3,0.00000,8.77963,0.00000
Brazil,ES,Rio Novo do Sul,3204401,0,5,0.00000,43.02186,0.00000
Brazil,MG,Rio Novo,3155405,0,1,0.00000,11.17443,0.00000
Brazil,RS,Rio Pardo,4315701,0,2,0.00000,5.22534,0.00000
Brazil,AM,Rio Preto da Eva,1303569,5,215,14.99385,644.73566,0.02326
Brazil,BA,Rio Real,2927002,0,2,0.00000,4.91014,0.00000
Brazil,SC,Rio Rufino,4215059,0,1,0.00000,40.27386,0.00000
Brazil,PB,Rio Tinto,2512903,0,12,0.00000,49.63600,0.00000
Brazil,MS,Rio Verde de Mato Grosso,5007406,0,1,0.00000,5.06432,0.00000
Brazil,GO,Rio Verde,5218805,1,19,0.42436,8.06291,0.05263
Brazil,RJ,Rio das Flores,3304508,0,5,0.00000,53.85610,0.00000
Brazil,RJ,Rio das Ostras,3304524,8,68,5.30948,45.13055,0.11765
Brazil,SP,Rio das Pedras,3544004,0,2,0.00000,5.67730,0.00000
Brazil,RJ,Rio de Janeiro,3304557,1126,10520,16.75869,156.57318,0.10703
Brazil,SC,Rio do Oeste,4214607,0,1,0.00000,13.35292,0.00000
Brazil,BA,Rio do Pires,2926905,0,2,0.00000,17.16002,0.00000
Brazil,SC,Rio do Sul,4214805,0,12,0.00000,16.88690,0.00000
Brazil,RS,Roca Sales,4315800,0,2,0.00000,17.55464,0.00000
Brazil,SC,Rodeio,4215109,0,1,0.00000,8.65726,0.00000
Brazil,RS,Rolante,4316006,0,4,0.00000,18.73624,0.00000
Brazil,RO,Rolim de Moura,1100288,1,6,1.81627,10.89760,0.16667
Brazil,PR,Rolândia,4122404,0,3,0.00000,4.50586,0.00000
Brazil,PA,Rondon do Pará,1506187,1,7,1.90996,13.36975,0.14286
Brazil,MT,Rondonópolis,5107602,2,56,0.86025,24.08695,0.03571
Brazil,RR,Rorainópolis,1400472,0,53,0.00000,175.71196,0.00000
Brazil,MT,Rosário Oeste,5107701,0,8,0.00000,46.64451,0.00000
Brazil,SE,Rosário do Catete,2806107,1,4,9.21234,36.84938,0.25000
Brazil,RS,Rosário do Sul,4316402,0,1,0.00000,2.53665,0.00000
Brazil,MA,Rosário,2109601,1,27,2.33973,63.17267,0.03704
Brazil,CE,Russas,2311801,5,52,6.39435,66.50127,0.09615
Brazil,MG,Sabará,3156700,0,15,0.00000,11.00158,0.00000
Brazil,PE,Sairé,2612000,1,1,10.06847,10.06847,1.00000
Brazil,RS,Saldanha Marinho,4316436,1,18,37.73585,679.24528,0.05556
Brazil,SP,Salesópolis,3545001,1,5,5.83465,29.17323,0.20000
Brazil,SC,Salete,4215307,0,6,0.00000,78.51348,0.00000
Brazil,SE,Salgado,2806206,0,2,0.00000,10.00100,0.00000
Brazil,PE,Salgueiro,2612208,3,26,4.92368,42.67192,0.11538
Brazil,PA,Salinópolis,1506203,3,43,7.37554,105.71604,0.06977
Brazil,CE,Salitre,2311959,1,1,6.04084,6.04084,1.00000
Brazil,SP,Saltinho,3545159,0,1,0.00000,12.06855,0.00000
Brazil,SP,Salto Grande,3545407,0,1,0.00000,10.71696,0.00000
Brazil,SP,Salto de Pirapora,3545308,0,11,0.00000,24.21734,0.00000
Brazil,SP,Salto,3545209,0,13,0.00000,10.95539,0.00000
Brazil,RS,Salvador do Sul,4316501,0,2,0.00000,25.64431,0.00000
Brazil,BA,Salvador,2927408,127,3349,4.42147,116.59455,0.03792
Brazil,PA,Salvaterra,1506302,1,13,4.21017,54.73223,0.07692
Brazil,TO,Sampaio,1718808,0,1,0.00000,21.22692,0.00000
Brazil,RS,Sananduva,4316600,0,8,0.00000,49.17025,0.00000
Brazil,SC,Sangão,4215455,0,16,0.00000,126.20287,0.00000
Brazil,PE,Sanharó,2612406,0,2,0.00000,7.55801,0.00000
Brazil,RS,Sant'Ana do Livramento,4317103,0,22,0.00000,28.56141,0.00000
Brazil,SP,Santa Branca,3546009,1,2,6.76224,13.52448,0.50000
Brazil,SP,Santa Bárbara d'Oeste,3545803,1,18,0.51686,9.30353,0.05556
Brazil,PA,Santa Bárbara do Pará,1506351,1,21,4.74406,99.62522,0.04762
Brazil,RS,Santa Bárbara do Sul,4316709,0,1,0.00000,12.50938,0.00000
Brazil,BA,Santa Bárbara,2927507,0,3,0.00000,14.42932,0.00000
Brazil,MG,Santa Bárbara,3157203,0,1,0.00000,3.19244,0.00000
Brazil,SC,Santa Cecília,4215505,0,2,0.00000,11.88354,0.00000
Brazil,RS,Santa Clara do Sul,4316758,0,4,0.00000,60.57852,0.00000
Brazil,BA,Santa Cruz Cabrália,2927705,0,15,0.00000,53.99957,0.00000
Brazil,SP,Santa Cruz da Conceição,3546207,0,3,0.00000,66.62225,0.00000
Brazil,SP,Santa Cruz da Esperança,3546256,0,2,0.00000,93.50164,0.00000
Brazil,SP,Santa Cruz das Palmeiras,3546306,0,0,0.00000,0.00000,0.00000
Brazil,PR,Santa Cruz de Monte Castelo,4123303,0,4,0.00000,51.28205,0.00000
Brazil,PA,Santa Cruz do Arari,1506401,2,12,19.74724,118.48341,0.16667
Brazil,PE,Santa Cruz do Capibaribe,2612505,0,11,0.00000,10.19113,0.00000
Brazil,SP,Santa Cruz do Rio Pardo,3546405,0,28,0.00000,58.73345,0.00000
Brazil,RS,Santa Cruz do Sul,4316808,0,3,0.00000,2.30033,0.00000
Brazil,PE,Santa Cruz,2612455,0,1,0.00000,6.49435,0.00000
Brazil,RN,Santa Cruz,2411205,0,12,0.00000,30.24651,0.00000
Brazil,GO,Santa Fé de Goiás,5219258,0,1,0.00000,18.31837,0.00000
Brazil,SP,Santa Fé do Sul,3546603,0,4,0.00000,12.37547,0.00000
Brazil,PR,Santa Fé,4123402,1,7,8.30772,58.15403,0.14286
Brazil,SP,Santa Gertrudes,3546702,0,1,0.00000,3.71775,0.00000
Brazil,GO,Santa Helena de Goiás,5219308,0,1,0.00000,2.58746,0.00000
Brazil,MA,Santa Helena,2109809,0,37,0.00000,87.82340,0.00000
Brazil,PB,Santa Helena,2513307,0,1,0.00000,16.98081,0.00000
Brazil,SC,Santa Helena,4215554,0,1,0.00000,44.98426,0.00000
Brazil,MA,Santa Inês,2109908,1,78,1.12304,87.59714,0.01282
Brazil,PR,Santa Isabel do Ivaí,4123709,0,8,0.00000,93.43611,0.00000
Brazil,AM,Santa Isabel do Rio Negro,1303601,0,7,0.00000,27.82636,0.00000
Brazil,SP,Santa Isabel,3546801,5,32,8.71293,55.76273,0.15625
Brazil,PA,Santa Izabel do Pará,1506500,3,99,4.23723,139.82853,0.03030
Brazil,ES,Santa Leopoldina,3204500,0,11,0.00000,89.98691,0.00000
Brazil,PI,Santa Luz,2209302,1,1,17.06485,17.06485,1.00000
Brazil,SE,Santa Luzia do Itanhy,2806305,0,2,0.00000,14.25009,0.00000
Brazil,AL,Santa Luzia do Norte,2707909,0,12,0.00000,164.47368,0.00000
Brazil,MA,Santa Luzia do Paruá,2110039,0,3,0.00000,11.87931,0.00000
Brazil,PA,Santa Luzia do Pará,1506559,0,2,0.00000,10.07658,0.00000
Brazil,BA,Santa Luzia,2928059,0,2,0.00000,15.87680,0.00000
Brazil,MA,Santa Luzia,2110005,1,11,1.37614,15.13755,0.09091
Brazil,MG,Santa Luzia,3157807,0,15,0.00000,6.84513,0.00000
Brazil,PB,Santa Luzia,2513406,0,1,0.00000,6.50111,0.00000
Brazil,SP,Santa Lúcia,3546900,0,4,0.00000,45.36690,0.00000
Brazil,MG,Santa Margarida,3157906,0,1,0.00000,6.16979,0.00000
Brazil,RJ,Santa Maria Madalena,3304607,0,3,0.00000,28.83506,0.00000
Brazil,PE,Santa Maria da Boa Vista,2612604,0,1,0.00000,2.38487,0.00000
Brazil,SP,Santa Maria da Serra,3547007,0,2,0.00000,32.39916,0.00000
Brazil,BA,Santa Maria da Vitória,2928109,0,1,0.00000,2.50973,0.00000
Brazil,MG,Santa Maria de Itabira,3158003,0,2,0.00000,18.43828,0.00000
Brazil,ES,Santa Maria de Jetibá,3204559,2,20,4.94670,49.46699,0.10000
Brazil,PE,Santa Maria do Cambucá,2612703,0,1,0.00000,7.07364,0.00000
Brazil,PA,Santa Maria do Pará,1506609,0,16,0.00000,64.35783,0.00000
Brazil,RN,Santa Maria,2409332,0,2,0.00000,36.02954,0.00000
Brazil,RS,Santa Maria,4316907,0,31,0.00000,10.98812,0.00000
Brazil,PR,Santa Mariana,4123907,0,1,0.00000,8.52951,0.00000
Brazil,PR,Santa Mônica,4123956,1,8,25.11932,200.95453,0.12500
Brazil,MA,Santa Quitéria do Maranhão,2110104,0,13,0.00000,50.69807,0.00000
Brazil,CE,Santa Quitéria,2312205,1,13,2.28817,29.74624,0.07692
Brazil,MG,Santa Rita de Jacutinga,3159308,0,1,0.00000,20.47502,0.00000
Brazil,SP,Santa Rita do Passa Quatro,3547502,1,2,3.62884,7.25768,0.50000
Brazil,MG,Santa Rita do Sapucaí,3159605,0,1,0.00000,2.31160,0.00000
Brazil,MA,Santa Rita,2110203,1,77,2.64166,203.40774,0.01299
Brazil,PB,Santa Rita,2513703,30,208,21.96418,152.28501,0.14423
Brazil,SC,Santa Rosa de Lima,4215604,0,0,0.00000,0.00000,0.00000
Brazil,AC,Santa Rosa do Purus,1200435,0,1,0.00000,15.29052,0.00000
Brazil,SC,Santa Rosa do Sul,4215653,0,5,0.00000,59.82292,0.00000
Brazil,RS,Santa Rosa,4317202,1,8,1.36511,10.92091,0.12500
Brazil,ES,Santa Teresa,3204609,1,42,4.23908,178.04154,0.02381
Brazil,BA,Santa Teresinha,2928505,0,3,0.00000,28.83229,0.00000
Brazil,RS,Santa Tereza,4317251,1,2,57.83690,115.67380,0.50000
Brazil,PR,Santa Terezinha de Itaipu,4124053,0,2,0.00000,8.52333,0.00000
Brazil,BA,Santaluz,2928000,0,1,0.00000,2.67752,0.00000
Brazil,MG,Santana de Cataguases,3158409,0,2,0.00000,51.65289,0.00000
Brazil,SP,Santana de Parnaíba,3547304,7,219,5.01983,157.04891,0.03196
Brazil,CE,Santana do Acaraú,2312007,1,12,3.08147,36.97769,0.08333
Brazil,PA,Santana do Araguaia,1506708,0,1,0.00000,1.37331,0.00000
Brazil,CE,Santana do Cariri,2312106,0,3,0.00000,16.94915,0.00000
Brazil,AL,Santana do Ipanema,2708006,0,9,0.00000,18.88614,0.00000
Brazil,PR,Santana do Itararé,4124004,0,1,0.00000,20.03205,0.00000
Brazil,MA,Santana do Maranhão,2110237,0,1,0.00000,7.47049,0.00000
Brazil,RN,Santana do Matos,2411403,0,1,0.00000,7.81800,0.00000
Brazil,MG,Santana do Paraíso,3158953,0,5,0.00000,14.42460,0.00000
Brazil,SE,Santana do São Francisco,2806404,0,1,0.00000,12.85347,0.00000
Brazil,AP,Santana,1600600,10,397,8.23968,327.11512,0.02519
Brazil,BA,Santanópolis,2928307,0,1,0.00000,11.18193,0.00000
Brazil,PA,Santarém Novo,1506906,1,2,14.90535,29.81070,0.50000
Brazil,PA,Santarém,1506807,14,130,4.59636,42.68046,0.10769
Brazil,RS,Santiago,4317400,0,2,0.00000,4.04654,0.00000
Brazil,SC,Santo Amaro da Imperatriz,4215703,0,5,0.00000,21.51000,0.00000
Brazil,SE,Santo Amaro das Brotas,2806602,0,6,0.00000,49.57858,0.00000
Brazil,BA,Santo Amaro,2928604,0,3,0.00000,4.99426,0.00000
Brazil,SP,Santo Anastácio,3547700,1,2,4.78973,9.57946,0.50000
Brazil,SP,Santo André,3547809,49,925,6.81717,128.69153,0.05297
Brazil,SP,Santo Antônio da Alegria,3547908,1,1,14.43210,14.43210,1.00000
Brazil,RS,Santo Antônio da Patrulha,4317608,0,3,0.00000,6.99399,0.00000
Brazil,BA,Santo Antônio de Jesus,2928703,0,1,0.00000,0.98511,0.00000
Brazil,SP,Santo Antônio de Posse,3548005,0,9,0.00000,38.61004,0.00000
Brazil,RJ,Santo Antônio de Pádua,3304706,1,8,2.35410,18.83284,0.12500
Brazil,SP,Santo Antônio do Aracanguá,3548054,0,4,0.00000,47.50594,0.00000
Brazil,PR,Santo Antônio do Caiuá,4124202,1,19,37.86445,719.42446,0.05263
Brazil,GO,Santo Antônio do Descoberto,5219753,0,8,0.00000,10.70320,0.00000
Brazil,AM,Santo Antônio do Içá,1303700,5,245,23.14600,1134.15424,0.02041
Brazil,SP,Santo Antônio do Jardim,3548104,0,1,0.00000,16.79543,0.00000
Brazil,MT,Santo Antônio do Leverger,5107800,0,1,0.00000,6.01395,0.00000
Brazil,MG,Santo Antônio do Monte,3160405,0,3,0.00000,10.62210,0.00000
Brazil,SP,Santo Antônio do Pinhal,3548203,1,4,14.68213,58.72853,0.25000
Brazil,PA,Santo Antônio do Tauá,1507003,7,92,22.23493,292.23048,0.07609
Brazil,MA,Santo Antônio dos Lopes,2110302,0,18,0.00000,123.89868,0.00000
Brazil,RN,Santo Antônio,2411502,0,11,0.00000,45.57507,0.00000
Brazil,RS,Santo Cristo,4317905,0,1,0.00000,7.01410,0.00000
Brazil,BA,Santo Estêvão,2928802,0,1,0.00000,1.89215,0.00000
Brazil,PR,Santo Inácio,4124509,0,1,0.00000,18.38911,0.00000
Brazil,RS,Santo Ângelo,4317509,1,6,1.28878,7.73266,0.16667
Brazil,MG,Santos Dumont,3160702,1,19,2.15114,40.87164,0.05263
Brazil,SP,Santos,3548500,66,958,15.23155,221.08832,0.06889
Brazil,RS,Sapiranga,4319901,0,8,0.00000,9.78785,0.00000
Brazil,RS,Sapucaia do Sul,4320008,0,21,0.00000,14.88570,0.00000
Brazil,RJ,Sapucaia,3305406,2,20,10.97213,109.72131,0.10000
Brazil,PB,Sapé,2515302,2,69,3.80048,131.11639,0.02899
Brazil,RJ,Saquarema,3305505,4,53,4.48581,59.43703,0.07547
Brazil,PR,Sarandi,4126256,0,3,0.00000,3.10276,0.00000
Brazil,RS,Sarandi,4320107,0,1,0.00000,4.08347,0.00000
Brazil,SP,Sarapuí,3551108,0,2,0.00000,19.44579,0.00000
Brazil,SP,Sarutaiá,3551207,0,1,0.00000,27.48763,0.00000
Brazil,MG,Sarzedo,3165537,0,4,0.00000,12.21299,0.00000
Brazil,AL,Satuba,2708907,0,30,0.00000,216.95111,0.00000
Brazil,MA,Satubinha,2111722,0,1,0.00000,7.18701,0.00000
Brazil,BA,Saubara,2929750,0,1,0.00000,8.30358,0.00000
Brazil,SC,Schroeder,4217402,0,1,0.00000,4.68055,0.00000
Brazil,BA,Seabra,2929909,0,1,0.00000,2.26804,0.00000
Brazil,SC,Seara,4217501,0,5,0.00000,28.50465,0.00000
Brazil,MS,Selvíria,5007802,0,1,0.00000,15.31628,0.00000
Brazil,AC,Sena Madureira,1200500,0,5,0.00000,10.90560,0.00000
Brazil,MA,Senador Alexandre Costa,2111748,0,1,0.00000,8.97585,0.00000
Brazil,MG,Senador Amaral,3165578,0,7,0.00000,130.69455,0.00000
Brazil,GO,Senador Canedo,5220454,0,18,0.00000,15.60184,0.00000
Brazil,RN,Senador Elói de Souza,2413102,0,1,0.00000,16.43115,0.00000
Brazil,RN,Senador Georgino Avelino,2413201,0,1,0.00000,22.52252,0.00000
Brazil,AC,Senador Guiomard,1200450,0,15,0.00000,65.14941,0.00000
Brazil,MG,Senador José Bento,3165800,0,4,0.00000,266.31158,0.00000
Brazil,PA,Senador José Porfírio,1507805,0,3,0.00000,25.73340,0.00000
Brazil,MA,Senador La Rocque,2111763,1,10,6.99643,69.96432,0.10000
Brazil,CE,Senador Pompeu,2312700,0,8,0.00000,31.37747,0.00000
Brazil,CE,Senador Sá,2312809,0,6,0.00000,78.70917,0.00000
Brazil,MG,Senhora do Porto,3166105,0,1,0.00000,28.38490,0.00000
Brazil,RS,Serafina Corrêa,4320404,1,35,5.71363,199.97715,0.02857
Brazil,RJ,Seropédica,3305554,2,18,2.42978,21.86801,0.11111
Brazil,SC,Serra Alta,4217550,0,0,0.00000,0.00000,0.00000
Brazil,SP,Serra Azul,3551405,0,1,0.00000,6.82035,0.00000
Brazil,PB,Serra Branca,2515500,0,1,0.00000,7.29980,0.00000
Brazil,RN,Serra Negra do Norte,2413409,2,2,24.75860,24.75860,1.00000
Brazil,SP,Serra Negra,3551603,0,3,0.00000,10.26378,0.00000
Brazil,BA,Serra Preta,2930402,0,1,0.00000,6.72133,0.00000
Brazil,PB,Serra Redonda,2515807,0,2,0.00000,28.40506,0.00000
Brazil,PE,Serra Talhada,2613909,0,17,0.00000,19.68732,0.00000
Brazil,PB,Serra da Raiz,2515609,0,3,0.00000,95.29860,0.00000
Brazil,RN,Serra de São Bento,2413300,0,1,0.00000,17.35509,0.00000
Brazil,RN,Serra do Mel,2413359,0,1,0.00000,8.37661,0.00000
Brazil,AP,Serra do Navio,1600055,0,17,0.00000,314.98981,0.00000
Brazil,BA,Serra do Ramalho,2930154,0,2,0.00000,6.35486,0.00000
Brazil,MG,Serra do Salitre,3166808,0,1,0.00000,8.63409,0.00000
Brazil,ES,Serra,3205002,54,872,10.43458,168.49916,0.06193
Brazil,SP,Serrana,3551504,2,21,4.43390,46.55597,0.09524
Brazil,MA,Serrano do Maranhão,2111789,0,1,0.00000,9.75324,0.00000
Brazil,BA,Serrinha,2930501,0,5,0.00000,6.18345,0.00000
Brazil,BA,Serrolândia,2930600,0,0,0.00000,0.00000,0.00000
Brazil,PR,Sertaneja,4126405,0,1,0.00000,18.92506,0.00000
Brazil,PE,Sertânia,2614105,2,11,5.56994,30.63470,0.18182
Brazil,RS,Sertão,4320503,0,2,0.00000,36.93444,0.00000
Brazil,PB,Sertãozinho,2515930,0,2,0.00000,39.80892,0.00000
Brazil,SP,Sertãozinho,3551702,2,17,1.58964,13.51190,0.11765
Brazil,SP,Sete Barras,3551801,0,2,0.00000,15.58603,0.00000
Brazil,MG,Sete Lagoas,3167202,0,12,0.00000,5.00753,0.00000
Brazil,SC,Siderópolis,4217600,1,14,7.13929,99.95002,0.07143
Brazil,MS,Sidrolândia,5007901,0,3,0.00000,5.20246,0.00000
Brazil,RJ,Silva Jardim,3305604,3,11,13.77790,50.51897,0.27273
Brazil,TO,Silvanópolis,1720655,0,1,0.00000,18.50824,0.00000
Brazil,AM,Silves,1304005,1,51,10.90394,556.10075,0.01961
Brazil,GO,Silvânia,5220603,0,1,0.00000,4.83209,0.00000
Brazil,PI,Simplício Mendes,2210805,0,2,0.00000,15.73440,0.00000
Brazil,SE,Simão Dias,2807105,1,11,2.47011,27.17123,0.09091
Brazil,BA,Simões Filho,2930709,0,17,0.00000,12.65097,0.00000
Brazil,MT,Sinop,5107909,2,23,1.39864,16.08437,0.08696
Brazil,PR,Siqueira Campos,4126603,1,1,4.75828,4.75828,1.00000
Brazil,PE,Sirinhaém,2614204,2,14,4.36062,30.52436,0.14286
Brazil,PB,Sobrado,2515971,0,2,0.00000,25.69703,0.00000
Brazil,CE,Sobral,2312908,5,270,2.39309,129.22679,0.01852
Brazil,MG,Sobrália,3167707,0,1,0.00000,18.00828,0.00000
Brazil,SP,Socorro,3552106,0,7,0.00000,17.07109,0.00000
Brazil,PB,Soledade,2516102,0,2,0.00000,13.34312,0.00000
Brazil,RS,Soledade,4320800,0,25,0.00000,80.63996,0.00000
Brazil,CE,Solonópole,2313005,1,9,5.45732,49.11591,0.11111
Brazil,SC,Sombrio,4217709,3,34,9.87687,111.93784,0.08824
Brazil,MS,Sonora,5007935,0,13,0.00000,67.44838,0.00000
Brazil,ES,Sooretama,3205010,1,8,3.32557,26.60459,0.12500
Brazil,SP,Sorocaba,3552205,25,239,3.67984,35.17924,0.10460
Brazil,MT,Sorriso,5107925,0,9,0.00000,9.96534,0.00000
Brazil,PA,Soure,1507904,0,8,0.00000,31.52834,0.00000
Brazil,PB,Sousa,2516201,0,31,0.00000,44.64029,0.00000
Brazil,SP,Sud Mennucci,3552304,0,2,0.00000,25.91345,0.00000
Brazil,SP,Sumaré,3552403,2,67,0.70811,23.72177,0.02985
Brazil,RJ,Sumidouro,3305703,0,1,0.00000,6.40082,0.00000
Brazil,PE,Surubim,2614501,1,6,1.53636,9.21815,0.16667
Brazil,SP,Suzano,3552502,27,263,9.07145,88.36267,0.10266
Brazil,BA,Sátiro Dias,2929701,0,2,0.00000,11.57876,0.00000
Brazil,MA,São Benedito do Rio Preto,2110401,1,7,5.35820,37.50737,0.14286
Brazil,CE,São Benedito,2312304,0,7,0.00000,14.61286,0.00000
Brazil,SC,São Bento do Sul,4215802,0,2,0.00000,2.36667,0.00000
Brazil,TO,São Bento do Tocantins,1720101,0,1,0.00000,18.78287,0.00000
Brazil,PE,São Bento do Una,2613008,0,6,0.00000,10.08336,0.00000
Brazil,MA,São Bento,2110500,0,16,0.00000,35.38962,0.00000
Brazil,PB,São Bento,2513901,2,7,5.87699,20.56948,0.28571
Brazil,SC,São Bernardino,4215752,0,1,0.00000,42.80822,0.00000
Brazil,SP,São Bernardo do Campo,3548708,92,1095,10.96627,130.52247,0.08402
Brazil,MA,São Bernardo,2110609,0,14,0.00000,49.11074,0.00000
Brazil,MG,São Brás do Suaçuí,3160900,0,2,0.00000,53.50455,0.00000
Brazil,PA,São Caetano de Odivelas,1507102,6,30,33.24100,166.20499,0.20000
Brazil,SP,São Caetano do Sul,3548807,19,284,11.79194,176.25848,0.06690
Brazil,PE,São Caitano,2613107,0,17,0.00000,45.64371,0.00000
Brazil,SC,São Carlos,4216008,0,4,0.00000,35.45785,0.00000
Brazil,SP,São Carlos,3548906,3,36,1.19056,14.28668,0.08333
Brazil,SE,São Cristóvão,2806701,1,53,1.11022,58.84182,0.01887
Brazil,PA,São Domingos do Araguaia,1507151,0,1,0.00000,3.91282,0.00000
Brazil,PA,São Domingos do Capim,1507201,0,10,0.00000,31.26075,0.00000
Brazil,MA,São Domingos do Maranhão,2110708,0,18,0.00000,52.36211,0.00000
Brazil,ES,São Domingos do Norte,3204658,0,0,0.00000,0.00000,0.00000
Brazil,RS,São Domingos do Sul,4318051,0,4,0.00000,130.12362,0.00000
Brazil,BA,São Domingos,2928950,0,1,0.00000,11.03996,0.00000
Brazil,SC,São Domingos,4216107,0,5,0.00000,52.93806,0.00000
Brazil,RO,São Felipe D'Oeste,1101484,0,1,0.00000,19.33488,0.00000
Brazil,BA,São Felipe,2929107,0,2,0.00000,9.49037,0.00000
Brazil,RJ,São Fidélis,3304805,0,31,0.00000,80.16758,0.00000
Brazil,RJ,São Francisco de Itabapoana,3304755,1,13,2.36939,30.80204,0.07692
Brazil,MA,São Francisco do Brejão,2110856,0,0,0.00000,0.00000,0.00000
Brazil,BA,São Francisco do Conde,2929206,1,8,2.51244,20.09949,0.12500
Brazil,MG,São Francisco do Glória,3161403,0,1,0.00000,20.64410,0.00000
Brazil,MA,São Francisco do Maranhão,2110906,0,0,0.00000,0.00000,0.00000
Brazil,PA,São Francisco do Pará,1507409,1,2,6.29644,12.59287,0.50000
Brazil,PI,São Francisco do Piauí,2209708,1,1,15.56905,15.56905,1.00000
Brazil,SC,São Francisco do Sul,4216206,1,10,1.89678,18.96777,0.10000
Brazil,MG,São Francisco,3161106,2,24,3.55095,42.61137,0.08333
Brazil,PA,São Félix do Xingu,1507300,0,10,0.00000,7.78325,0.00000
Brazil,AM,São Gabriel da Cachoeira,1303809,6,95,13.16829,208.49794,0.06316
Brazil,ES,São Gabriel da Palha,3204708,0,4,0.00000,10.54102,0.00000
Brazil,MS,São Gabriel do Oeste,5007695,0,1,0.00000,3.73539,0.00000
Brazil,RS,São Gabriel,4318309,0,1,0.00000,1.61018,0.00000
Brazil,MG,São Geraldo da Piedade,3161601,1,1,25.23978,25.23978,1.00000
Brazil,PA,São Geraldo do Araguaia,1507458,0,3,0.00000,12.07389,0.00000
Brazil,CE,São Gonçalo do Amarante,2312403,4,111,8.26071,229.23465,0.03604
Brazil,RN,São Gonçalo do Amarante,2412005,3,68,2.92969,66.40625,0.04412
Brazil,PI,São Gonçalo do Piauí,2209807,0,1,0.00000,19.94018,0.00000
Brazil,BA,São Gonçalo dos Campos,2929305,0,2,0.00000,5.32623,0.00000
Brazil,RJ,São Gonçalo,3304904,47,442,4.33244,40.74337,0.10633
Brazil,MG,São Gotardo,3162104,0,2,0.00000,5.63873,0.00000
Brazil,SP,São Joaquim da Barra,3549409,0,5,0.00000,9.63614,0.00000
Brazil,PE,São Joaquim do Monte,2613305,0,3,0.00000,14.04757,0.00000
Brazil,RS,São Jorge,4318440,0,2,0.00000,70.82153,0.00000
Brazil,PR,São José da Boa Vista,4125407,0,1,0.00000,16.11344,0.00000
Brazil,PE,São José da Coroa Grande,2613404,2,18,9.39055,84.51498,0.11111
Brazil,AL,São José da Laje,2708303,0,1,0.00000,4.17938,0.00000
Brazil,MG,São José da Lapa,3162955,0,3,0.00000,12.62307,0.00000
Brazil,BA,São José da Vitória,2929354,0,2,0.00000,35.35443,0.00000
Brazil,RS,São José das Missões,4318457,0,1,0.00000,39.41663,0.00000
Brazil,PB,São José de Espinharas,2514404,0,1,0.00000,21.35839,0.00000
Brazil,RN,São José de Mipibu,2412203,1,26,2.27796,59.22686,0.03846
Brazil,PB,São José de Piranhas,2514503,1,2,4.93803,9.87606,0.50000
Brazil,MA,São José de Ribamar,2111201,15,388,8.44181,218.36150,0.03866
Brazil,RJ,São José de Ubá,3305133,0,4,0.00000,55.78023,0.00000
Brazil,PE,São José do Belmonte,2613503,0,1,0.00000,2.94473,0.00000
Brazil,PB,São José do Bonfim,2514602,0,1,0.00000,28.11358,0.00000
Brazil,ES,São José do Calçado,3204807,0,10,0.00000,94.73285,0.00000
Brazil,PI,São José do Divino,2210052,1,3,18.70557,56.11672,0.33333
Brazil,PE,São José do Egito,2613602,0,5,0.00000,14.72711,0.00000
Brazil,PI,São José do Peixe,2210102,0,1,0.00000,26.70227,0.00000
Brazil,PI,São José do Piauí,2210201,0,2,0.00000,29.82849,0.00000
Brazil,SP,São José do Rio Pardo,3549706,0,5,0.00000,9.09984,0.00000
Brazil,SP,São José do Rio Preto,3549805,10,275,2.17075,59.69553,0.03636
Brazil,RJ,São José do Vale do Rio Preto,3305158,0,5,0.00000,22.94104,0.00000
Brazil,SP,São José dos Campos,3549904,16,355,2.21624,49.17279,0.04507
Brazil,PR,São José dos Pinhais,4125506,1,27,0.30927,8.35034,0.03704
Brazil,MT,São José dos Quatro Marcos,5107107,0,6,0.00000,31.73596,0.00000
Brazil,PB,São José dos Ramos,2514453,0,2,0.00000,33.57395,0.00000
Brazil,SC,São José,4216602,1,66,0.40554,26.76551,0.01515
Brazil,MA,São João Batista,2111003,2,7,9.67820,33.87370,0.28571
Brazil,MG,São João Nepomuceno,3162906,1,2,3.79348,7.58697,0.50000
Brazil,RR,São João da Baliza,1400506,0,4,0.00000,48.77454,0.00000
Brazil,RJ,São João da Barra,3305000,1,20,2.76993,55.39859,0.05000
